Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000214146	LINC02026	-5.21452041950535	0.0305028292506649	M2_vs_M0	HSALNG0031695	integenic	Q75	hsa-miR-5589-5p,hsa-miR-6783-3p	NA	CPN2	DDX11
ENSG00000286176	ENSG00000286176	3.55733343920184	0.00674562899412815	M2_vs_M0	HSALNG0032624	anti_sense	Not conserved	NA	High density lipoprotein cholesterol measurement,Drugs used in diabetes use measurement,Glucose measurement,Hba1c measurement,-,Cholesteryl ester 16:0 measurement,Longevity	PPP2R2C	PIK3CB
ENSG00000229891	LINC01315	-1.63515042697988	0.0010647779208585	M2_vs_M0	HSALNG0135702	integenic	Q90	hsa-miR-3187-3p	NA	NFAM1	ASPM
ENSG00000274422	ENSG00000274422	1.46070828429608	0.0129314977997049	M2_vs_M0	HSALNG0134310	integenic	Not conserved	hsa-miR-6132,hsa-miR-8072	-	ZNF280B	PDK3
ENSG00000287736	PTCSC1	2.78590063360984	3.64807410966014e-6	M2_vs_M0	HSALNG0068717	anti_sense,sense	Not conserved	NA	Eosinophil percentage of leukocytes	TG	ATP6AP1
ENSG00000231064	THBS3-AS1	1.38208686675758	5.85062252747197e-5	M2_vs_M0	HSALNG0007477	anti_sense	Q90	hsa-miR-4667-3p,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-6769b-5p	Gastric carcinoma,Treatment-resistant hypertension,Carpal tunnel syndrome,Occipital lobe volume measurement; Calcium measurement; Heel bone mineral density,Hemoglobin a1 measurement; Mean corpuscular hemoglobin concentration,Cancer antigen 15.3 measurement; Fev/fec ratio,Glomerular filtration rate; Bmi-adjusted waist circumference; Cancer antigen 15.3 measurement; Creatinine measurement; Cortical thickness,-	MTX1	EPB41L2
ENSG00000254872	LINC02688	3.21564191807322	2.5794351463673e-4	M2_vs_M0	HSALNG0082072	integenic	Q50	hsa-miR-874-3p,hsa-miR-4463	NA	MUC2	TRAF5
ENSG00000270164	LINC01480	2.91930179735271	6.536808311453648e-44	M2_vs_M0	HSALNG0126205	sense	Not conserved	hsa-miR-619-5p,hsa-miR-6803-5p	NA	CEACAM21	TRAF5
ENSG00000287385	ENSG00000287385	-3.24649300100105	0.0214134546174764	M2_vs_M0	HSALNG0102098	anti_sense	Q50	hsa-miR-1227-5p,hsa-miR-4308,hsa-miR-6869-3p	Cognitive function measurement,Monoclonal gammopathy,Prostate carcinoma,Body height,Coronary artery calcification,Bmi-adjusted waist-hip ratio; Gut microbiome measurement,Waist-hip ratio; Bmi-adjusted waist-hip ratio; Balding measurement,High density lipoprotein cholesterol measurement,Diabetic nephropathy,-	ZFP36L1	LYRM2
ENSG00000227039	ITGB2-AS1	-1.16962084002199	1.33995333472795e-7	M2_vs_M0	HSALNG0133581	anti_sense	Not conserved	hsa-miR-4456,hsa-miR-5090,hsa-miR-6732-5p	Heel bone mineral density,-	SLX9	SF3B2
ENSG00000204044	SLC12A5-AS1	-1.21867717009907	1.35652461132119e-7	M2_vs_M0	HSALNG0130456	anti_sense	Q75	hsa-miR-4258	Blood protein measurement,Triglyceride measurement; High density lipoprotein cholesterol measurement; Apolipoprotein b measurement,-	NCOA5	SMOX
ENSG00000186615	KTN1-AS1	1.9226969411107	0.0185138837924757	M2_vs_M0	HSALNG0101474	integenic	Not conserved	NA	NA	TBPL2	SLC9A1
ENSG00000277089	CCL3-AS1	7.23433426535485	4.52410289052784e-48	M2_vs_M0	HSALNG0116003	anti_sense,sense	Q75	hsa-miR-604,hsa-miR-4726-5p,hsa-miR-6077,hsa-miR-6089,hsa-miR-6743-5p	Blood protein measurement,C-c motif chemokine 3 measurement	CCL18	AP1B1
ENSG00000229272	LINC03036	1.54102761543309	0.00102460877478418	M2_vs_M0	HSALNG0081008	integenic	Not conserved	NA	NA	EIF3A	PORCN
ENSG00000290718	FAM95B1	2.38859126798765	0.00895901740835032	M2_vs_M0	HSALNG0071261	integenic	Not conserved	NA	-	SPATA31A1	ZNF821
ENSG00000262454	MIR193BHG	3.91522941776577	0.0160864955900668	M2_vs_M0	HSALNG0109730	integenic	Q75	hsa-miR-619-5p,hsa-miR-3960,hsa-miR-6089,hsa-miR-6510-5p,hsa-miR-1273h-5p	Body height; Age at menarche; Puberty onset measurement,Puberty onset measurement; Bmi-adjusted hip circumference; Balding measurement; Age at voice drop; Qt interval; Body height; Age at menarche; Electrocardiography,Body height,Alopecia; Androgenetic alopecia; Balding measurement,Age at menarche; Balding measurement,Low density lipoprotein cholesterol measurement,Androgenetic alopecia,Qt interval,Thyroid stimulating hormone measurement,Electrocardiography,Pulse pressure measurement,Bmi-adjusted waist circumference,Brain aneurysm,Visual perception measurement,-	MRTFB	IL21R
ENSG00000230487	PSMG3-AS1	1.12287075388088	1.69308792140704e-12	M2_vs_M0	HSALNG0055664	anti_sense	Not conserved	hsa-miR-30b-3p,hsa-miR-762,hsa-miR-1268b,hsa-miR-5589-5p,hsa-miR-6089	-	MAFK	HOMER2
ENSG00000261008	LINC01572	-1.55403974330093	0.0327091641196084	M2_vs_M0	HSALNG0112584	integenic	Q75	hsa-miR-30b-3p	Reading and spelling ability,Mosquito bite reaction size measurement	PMFBP1	AHR
ENSG00000233070	ZFY-AS1	-1.30972427904727	0.0435822631159973	M2_vs_M0	HSALNG0140969	anti_sense	Not conserved	NA	NA	SRY	TBL2
ENSG00000216863	LY86-AS1	1.16531160095133	8.276493450677511e-17	M2_vs_M0	HSALNG0047825	integenic	Not conserved	NA	NA	F13A1	ALDH3A1
ENSG00000288954	ENSG00000288954	-5.96895657945796	3.908465673849e-4	M2_vs_M0	HSALNG0089060	integenic	Not conserved	hsa-miR-211-3p	Blood protein measurement,-	CLEC4E	FNBP4
ENSG00000226091	LINC00937	-2.86582106195231	4.057388310814201e-15	M2_vs_M0	HSALNG0089057	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6735-5p	Viral load,-	FAM90A1	SLC6A12
ENSG00000289977	ENSG00000289977	-1.09113139670424	0.0146552431712442	M2_vs_M0	HSALNG0114255	integenic	Not conserved	NA	NA	ACADVL	SLC16A10
ENSG00000263069	RNF213-AS1	1.18964541361645	0.0190651764710275	M2_vs_M0	HSALNG0119191	anti_sense	Q50	NA	-	NPTX1	PLEKHA3
ENSG00000237525	ENSG00000237525	1.12545396355104	0.00974538665489703	M2_vs_M0	HSALNG0022085	integenic	Q50	NA	-	ATIC	RDH10
ENSG00000225434	LINC01504	1.08712552777265	2.24713753173029e-10	M2_vs_M0	HSALNG0071849	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4436a,hsa-miR-8485	Serum albumin measurement,Cognitive function measurement,-	GDA	CALD1
ENSG00000272235	ENSG00000272235	-5.47741124819051	0.0129098109536327	M2_vs_M0	HSALNG0000316	anti_sense	Not conserved	NA	-	MEGF6	PLAU
ENSG00000254054	ENSG00000254054	2.45972858086519	6.02813033768648e-8	M2_vs_M0	HSALNG0063689	anti_sense	Q50	hsa-miR-331-3p,hsa-miR-3194-3p,hsa-miR-4257,hsa-miR-2467-3p	NA	PCM1	SNAI1
ENSG00000286504	ENSG00000286504	-5.47710778381302	0.00458756461225992	M2_vs_M0	HSALNG0089056	integenic	Not conserved	NA	NA	FAM90A1	GZF1
ENSG00000258303	ENSG00000258303	-3.34415494456774	0.0129440649439743	M2_vs_M0	HSALNG0093142	sense	Q50	hsa-miR-6089	NA	CRADD	GLIS2
ENSG00000229178	ENSG00000229178	-2.57355408502082	0.0396228815262919	M2_vs_M0	HSALNG0031830	integenic	Not conserved	hsa-miR-5693	-	APOD	PEX1
ENSG00000277496	SLCO4A1-AS2	1.58343527758435	3.92015051402885e-13	M2_vs_M0	HSALNG0131550	anti_sense	Not conserved	hsa-miR-940,hsa-miR-4492,hsa-miR-6752-3p,hsa-miR-6810-5p,hsa-miR-6810-3p,hsa-miR-7160-3p	Hemoglobin a1 measurement	GATA5	SLC44A2
ENSG00000248810	LINC02432	-1.21388700906658	0.00861784859990029	M2_vs_M0	HSALNG0037522	integenic	Q50	hsa-miR-4463	-	RNF150	PRKCSH
